review_index,path,filename,sha256,width,height,prior_disposition,disposition,decision_reason,app_question_id,app_quiz_asset
166,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Croup (Laryngotracheitis).png,Croup (Laryngotracheitis).png,904551fedcba51b77cc02fe69e4cc18abd2d16e93254514ce1bbdb08985c2d0a,1188,536,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
167,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Croup Factsheet.jpg,Croup Factsheet.jpg,d51e124bdad84b92e9f94dfe8be6cf097c7d8579fe891eb5b697c3e8d816a6dc,1600,948,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
168,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Croup.jpeg,Croup.jpeg,9a9c4b7ae913993866a602d17ac7efcbf2cf74fbb1ba05c34df354c374a4efc5,2166,2165,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
169,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Crypto 2.png,Crypto 2.png,c5a2c9390f7a86bcc2718987439010e2791fcb40e04889f36305d577c8923c05,700,649,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
170,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Crypto.jpg,Crypto.jpg,f1a360ae5e1b2a3576a5a4b6264f789b5a43be57ce151647e6d83a4c786f79fb,700,700,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
171,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Cryptococcus Neoformans Overview.png,Cryptococcus Neoformans Overview.png,913301d8cb83bbda0899e451ff3a86fd78bd6d74fbf791908ef9baf9e5b7ec88,1820,326,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
172,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Cryptococcus Neoformans.jpg,Cryptococcus Neoformans.jpg,51f3ad7e001009e44153bf7d750c656a5c19c849e289e140c18ec67f9fb41f39,1473,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
173,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Curschmann spirals.jpg,Curschmann spirals.jpg,6167c1be6ec42ba2dc1d6e5666682605fc139fdee6bbaeb7bb0d3857f5ddfc12,1328,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
174,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Cutaneous Manifestation of Sarcoidosis.jpg,Cutaneous Manifestation of Sarcoidosis.jpg,54da0ee80c84ab94a64a21375cfa7543a925caacc13413f590b89e7194cf3d18,1546,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
175,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Cutaneous-Sarcoidosis.jpg,Cutaneous-Sarcoidosis.jpg,b1610ca7109c192258dcb3277aa53a95ad8af1233964094e4adb89808a802179,700,654,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
176,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Cystic Fibrosis Fact Sheet.jpg,Cystic Fibrosis Fact Sheet.jpg,f9e7fe2cb9e4049f800a9c83b792971ac2dac10a66cf54a5482e566f48031ac7,1600,832,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
177,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Dead-Space-Types-Diagram.png,Dead-Space-Types-Diagram.png,25e43c543c7bedb1dcc6780b207162dbfd4f11c504c00f9e93b5f73e7bc28334,2262,1136,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
178,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Deep-Vein-Thrombosis.jpg,Deep-Vein-Thrombosis.jpg,59d5bee0f5d0bbb27c462c779ebafa296f610379ded77e54e3ade672a43cf3f6,700,585,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
179,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Dextrocardia in Kartagener Syndrome.jpg,Dextrocardia in Kartagener Syndrome.jpg,52143a9e03beb06c28800a36832a28002fdd1fd14e96c72623ac5d928c31fbc3,1000,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
180,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Diagnosis of Tonsillopharyngitis.jpg,Diagnosis of Tonsillopharyngitis.jpg,8c3b9bf10a1768c708a4d3933f867c501e2eeb312576e5dc29472f9269d1cbe6,1310,2000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
181,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Diagnostic-Approach-to-Pulmonary-Embolism-Pe.png,Diagnostic-Approach-to-Pulmonary-Embolism-Pe.png,be1b40ee1180a7bf36b478b0592f99f2c92b75b8b2eb473f2a8d85ef4e02da97,1124,1194,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
182,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Diaphragmatic-Rupture-Bowel-in-Thorax.jpg,Diaphragmatic-Rupture-Bowel-in-Thorax.jpg,719c5b58d5b6f3586bb488fb4bc7cad34bb772929f21626db16775981a9ca529,540,591,,ADDED_SCORED,Intrathoracic bowel loops and mediastinal shift provide a discriminating radiographic task; only the answer title was removed.,q_4059823e919e,public/assets/images/quiz_f1fbdb9c0ac6f02e.png
183,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Diaphragmatic-Rupture-Mediastinal-Shift.png,Diaphragmatic-Rupture-Mediastinal-Shift.png,14fef6f5d8b7ffc6d85d979a00f37df922e76b30fc07276d46b61b9931620757,694,646,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
184,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Differential-Diagnosis-of-Metabolic-Alkalosis.jpg,Differential-Diagnosis-of-Metabolic-Alkalosis.jpg,ee8ef8489e4b298cbdd906efc64f7fa232de77f718ebaf8c73d488847e804481,682,471,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
185,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Differential-Diagnosis-of-Metabolic-Alkalosis.png,Differential-Diagnosis-of-Metabolic-Alkalosis.png,1aa2aae119c65b5b5e2f440507c17affe3e7dd6f90d7cfd95fa6c4bb99dee8a2,1094,1124,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
186,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Diffuse-Airspace-Opacification.png,Diffuse-Airspace-Opacification.png,a3aac001faadbe91851cadea31cfa0d30d1674f9fb739ceb2e8a1af1bc464c02,1088,708,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
187,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Digital Clubbing in Hypertrophic Osteoarthropathy.jpg,Digital Clubbing in Hypertrophic Osteoarthropathy.jpg,8bfd47238a94a5aeec6cb25ed4093bd007fe0814e9a7c62d0c691a1956f27dae,1527,999,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
188,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Digital Clubbing.jpg,Digital Clubbing.jpg,5b7423a40500f2146e9049f7df3e0c5f0537f7c3fc5a13bf085b9d59f2efdb36,1401,999,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
189,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Digital-Clubbing-Photo.png,Digital-Clubbing-Photo.png,28a3184cc01ee81efe362b1338d441d0fc88cb06073b50f1d94636610f5d6a46,292,326,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
190,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Digital-Clubbing.png,Digital-Clubbing.png,eddb75132de222181b5dd8e9448e9e06dc0c93f31c65ae9376459c8d423a97a0,543,572,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
191,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Disseminated Histoplasmosis.png,Disseminated Histoplasmosis.png,3da0ba9f6bd5cc14298989bb9c10bc60884cbf1cbbd65d9b72700b18000e4421,970,762,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
192,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/DNA Virus.png,DNA Virus.png,289d5c398e8a476e5bd35d459aeefe30af9967751994be732f0f9af648e2f59c,602,555,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
193,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Drowning-Injuries.png,Drowning-Injuries.png,bce95402d71a41c4644076e880a71afce0846c760335e66ecde6a2dde738a315,994,476,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
194,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Dynamic Pressure-Volume Loop (Normal Respiration).jpg,Dynamic Pressure-Volume Loop (Normal Respiration).jpg,99e8fb9c094d1e78c3790eae1e5da2295dd510e16738b6ca2e33e14e933660d7,1092,1000,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
195,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Dynpnea Factors.png,Dynpnea Factors.png,5171b064070fdafd72b10d7537088e5ae38dda1e7772894fb829517b22bc4cbb,1228,1330,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
196,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Pulm Picture/Dyspnea Issues.png,Dyspnea Issues.png,7b3022e764561dc6deb078725d6c843d20a921b338b680b340a36183223431ca,1268,1362,,REFERENCE_ONLY,"Visually reviewed in the complete candidate-sheet pass; not promoted because it duplicated an existing scored concept, depended on answer-revealing teaching text, functioned primarily as a reference table/diagram, or was less discriminating than the retained quiz image.",,
